,2019-10-07 00:00:00,7197.88487797,19420.23672842,4005.48521512,5397.91483249,3950.21663707,9258.93631446,3747.55480971,4761.30343911,4395.42756753,863.05583679
,2019-10-04 00:00:00,7155.37970389,19480.37428537,3987.81927588,5388.16697699,3933.14991971,9265.09648576,3741.29608852,4782.21595089,4399.77320275,863.29734254
,2019-10-03 00:00:00,7077.63732529,19348.15542307,3947.20856751,5359.97737488,3893.77616868,9227.23451196,3721.95664308,4746.92793705,4369.56940756,858.27806847
,2019-10-02 00:00:00,7122.53937517,19476.91457995,3972.45604874,5396.15986064,3918.73028171,9281.85337727,3746.91245884,4801.41155822,4419.59411694,866.47920411
,2019-10-01 00:00:00,7360.31873245,19872.81788205,4096.37414595,5466.10059273,4038.46421294,9342.81346118,3794.16745616,4857.60373001,4467.51437627,874.97959723
,2019-09-30 00:00:00,7408.21299304,19936.66589272,4120.79022668,5467.596634,4061.74233884,9353.4571185,3795.38425794,4848.92149738,4453.29291572,872.97057529
,2019-09-27 00:00:00,7426.20841945,19970.95142038,4130.3163259,5486.60199161,4071.29429351,9350.21989961,3807.78850247,4839.6346262,4444.90356663,872.69692431
,2019-09-26 00:00:00,7351.07824551,19818.61117469,4090.23056027,5424.76778409,4031.5623863,9330.20433276,3766.75734153,4806.75539183,4431.5710905,871.22728688
,2019-09-25 00:00:00,7289.98840675,19774.92269884,4060.37881923,5442.51209439,4003.60114962,9365.82080373,3779.19076448,4827.81895533,4453.57845999,874.68767669
,2019-09-24 00:00:00,7291.42684402,19919.06782055,4065.9771413,5478.33998563,4009.84484841,9374.33409685,3802.89900945,4884.34989712,4493.33424927,881.10498949
,2019-09-23 00:00:00,7326.08339389,20043.7884199,4086.32998765,5500.22214559,4029.77514288,9375.68387854,3817.29423931,4907.4697192,4521.22268578,885.03600828
,2019-09-20 00:00:00,7344.92042628,20169.39541302,4099.36888954,5526.50301165,4042.85679375,9272.26494328,3832.27218962,4928.64458859,4525.75351662,886.48032114
,2019-09-19 00:00:00,7356.41793164,20089.46447923,4102.00229092,5507.27649165,4044.88038949,9264.85356981,3819.53466443,4965.87405546,4533.97859948,885.76386316
,2019-09-18 00:00:00,7314.04531173,20054.42732463,4081.1125521,5501.62851232,4024.8455208,9267.39634273,3815.90588572,4938.09096888,4516.71177022,884.49564619
,2019-09-17 00:00:00,7320.40296815,20040.53862955,4083.59713957,5505.703742,4027.3141285,9257.06951966,3818.32088613,4934.12503025,4519.40075965,884.49338243
,2019-09-16 00:00:00,7321.41084127,20060.30118593,4084.73654743,5520.99077686,4028.78693912,9250.808333,3828.16373781,4927.57395945,4523.64910208,887.16150786
,2019-09-13 00:00:00,7367.45537278,20195.74850275,4110.740579,5512.15501613,4053.30867572,9252.65935999,3822.42949218,4903.85658319,4519.8586095,886.0590952
,2019-09-12 00:00:00,7344.67159504,19962.57314057,4092.23753764,5493.21058819,4035.21434716,9245.23552777,3809.86656102,4870.44784393,4488.95700724,880.49550498
,2019-09-11 00:00:00,7338.02616004,19982.16467629,4089.81205837,5474.99733308,4032.43970764,9211.6710523,3797.1660228,4888.87855129,4490.73291465,880.269431
,2019-09-10 00:00:00,7267.95308556,19738.85631408,4048.97670067,5432.38015459,3992.48568045,9213.85019051,3769.34929408,4855.09204692,4450.67877298,875.40226441
,2019-09-09 00:00:00,7235.80559434,19678.45297202,4031.97992588,5426.59474113,3976.16177454,9238.01977892,3766.13542458,4888.37068932,4460.28086147,877.62348889
,2019-09-06 00:00:00,7282.34203098,19705.51768436,4054.54100673,5447.93650738,3998.17944763,9258.52170522,3780.5740632,4920.73190153,4495.57900229,881.99067061
,2019-09-05 00:00:00,7271.17315031,19649.55910849,4047.45172273,5417.44951148,3990.6517868,9253.30023965,3760.51513735,4899.85877678,4483.2253672,880.25306944
,2019-09-04 00:00:00,7311.26369424,19619.1101959,4065.07154614,5408.41676788,4007.18887143,9242.4163717,3754.35211595,4896.96409539,4458.87006724,878.01360444
,2019-09-03 00:00:00,7268.19049986,19464.14410226,4039.78993714,5388.85633635,3982.62777725,9221.1379147,3741.06002983,4858.12270024,4428.43849186,873.52989319
,2019-09-02 00:00:00,7281.93777077,19481.55159737,4046.77409648,5409.77467903,3989.81027652,9265.9478805,3755.79435142,4866.37807914,4427.66275849,873.60252696
,2019-08-30 00:00:00,7207.17681891,19393.63123011,4009.0208651,5376.32222529,3953.02432525,9260.27112515,3733.78554089,4836.36062,4411.7417115,871.56846603
,2019-08-29 00:00:00,7184.32087819,19292.49680745,3994.96587693,5365.47117707,3939.37049552,9238.13538493,3726.16846742,4854.5927184,4410.20446676,870.53333612
,2019-08-28 00:00:00,7114.71161881,19202.99292885,3959.55554609,5358.12797501,3905.4829928,9223.83456117,3721.0297793,4830.68043412,4402.97314779,869.10749917
,2019-08-27 00:00:00,7089.5793206,19335.87502516,3952.36155799,5381.06135477,3899.22434929,9213.69799593,3735.78799872,4830.76248615,4400.89638524,870.1907201
,2019-08-23 00:00:00,7094.98478863,19236.12612355,3951.50025492,5387.88378525,3898.57949355,9235.81027825,3740.77004215,4832.9425395,4408.35607631,871.42305199
,2019-08-22 00:00:00,7128.17510905,19205.3197721,3965.89731339,5413.61695925,3912.94011621,9244.08508949,3757.79263417,4813.23284858,4397.12842193,869.09169313
,2019-08-21 00:00:00,7203.96928897,19207.75435148,4001.23805266,5418.12963994,3946.68842616,9277.17878326,3761.52281421,4858.63106685,4423.22174666,871.49094061
,2019-08-20 00:00:00,7124.99592956,19008.09083761,3957.74349634,5390.7968903,3904.59563716,9282.20619544,3743.76740837,4801.06858094,4393.05528883,865.70173424
,2019-08-19 00:00:00,7189.64545903,19097.97472106,3990.85949399,5397.67148714,3936.28725236,9301.40769335,3748.71503066,4818.00078525,4387.7740415,864.410041
,2019-08-16 00:00:00,7117.14804381,18821.84511227,3947.78957516,5333.5692254,3893.65638756,9259.50128503,3705.8097851,4772.56805744,4367.06459618,859.98427673
,2019-08-15 00:00:00,7067.01194802,18640.645352,3918.3233518,5330.75084979,3865.54604069,9253.87489345,3703.83437525,4741.3183631,4357.36096805,858.87800894
,2019-08-14 00:00:00,7147.88128778,18731.05439296,3958.97385153,5383.79557614,3905.59087884,9339.615215,3740.54159726,4786.59311565,4377.47153133,865.29351787
,2019-08-13 00:00:00,7250.89548673,19008.18158638,4016.27452727,5424.42085413,3961.15903216,9416.36945,3768.91413396,4888.22999175,4456.31149642,876.98720447
,2019-08-12 00:00:00,7226.71828884,18912.99517598,4001.79922494,5429.87847441,3947.52967329,9385.06770987,3771.75684855,4868.89750629,4446.46805134,876.59676964
,2019-08-09 00:00:00,7253.84608776,19092.14658006,4020.50580614,5438.18537543,3965.54060007,9372.25686557,3776.89458199,4933.19707427,4517.59275818,886.01524749
